comment,num_of_likes,reply_count
Bro is a cave diver,0,0
the bones have decaded,0,0
Your not gonna see the underworld bro,0,0
been to all these places in ac origins,0,0
This is Awesome,0,0
BURDAMISINIZ,0,0
Subscribed,0,0
but the question is important,0,0
The editing in this is,0,0
your turn,0,0
It is a backrooms,0,0
OK OK NOW WHAT A BOTTOM,0,0
I play the,0,0
Hello sir I love you sir Video very nice sir lovely video,0,0
why is he,0,0
actually pyramids,0,0
Make feastables available in Egypt,0,0
Glad To Be An Egyptian,0,0
time seeing inside Watching from,0,0
Zahir went back for that gold,0,0
Bro,0,0
Why is everybody so mean to,0,0
Where is Ms house,0,0
Egyptians built the,0,0
from,0,0
The,0,0
I would just b worried about the bacteria in the water down there,0,0
Dont tell me you just bought theme,0,0
Thank goodness,0,0
Cave,0,0
Im definetly getting that gold,0,0
The curse,0,0
When I heard oris I bowed and was excited,0,0
The cameraman is the bravest one,0,0
When you will come to Pakistan,0,0
How I Imprisoned Losers In A Box,0,0
Koofoo made the biggest peramid,0,0
Very educational video,0,0
Built it with no cigarette,0,0
thank you for exploring us,0,0
And I am sub,0,0
Sub from Malaysia,0,0
here after the hrs in a ancient temple,0,0
Zhahi definitely went back and took the gold,0,0
NASA bought the pyramids,0,0
Imagine if billionaires cared about other people the Way jiwwy world would be a much better place,0,0
The historians were knowledgeanle and,0,0
Bro became an cave diver,0,0
The video that was mentioned in the newest Sticks video,0,0
This is probably the coolest video ever,0,0
is,0,0
Mrbeast best youtuber in the world,0,0
Very great information thank u,0,0
Wow this is so coool,0,0
These are so,0,0
i want to experience this,0,0
eating Peanut butter feastebles,0,0
very osm,0,0
Who in the pyramid,0,0
l actually bought that golden,0,0
Im studying Egypt i think this is verey,0,0
face,0,0
Greetings from France amazing entertainement,0,0
BRO THATS STILL WATER,0,0
Love you bro I am from Nepal,0,0
I am,0,0
i recently fount out i have ancestory from anicent egypt kings and stuff so this is cool,0,0
How was your blood in the Was it blood or was it just,0,0
Pyramid are much older than they say,0,0
Wh,0,0
WElComE to The UNdErGroUnD,0,0
Why you are YouTubers,0,0
I want from,0,0
title plot I spent days inside the,0,0
now tell me money cant buy,0,0
In the Egypt was Ottoman that,0,0
Master class,0,0
ahh yes refreshing mummy brain eating amoeba stagnant water just what i needed,0,0
Free the,0,0
That was far from the lowest part of the because deep down and as been saying for the last four years and that recently discovered the pillars in the underneath it,0,0
Jai shree Ram,0,0
He came back for that gold nugget,0,0
Stand with Palestine,0,0
You will see,0,0
Beast broo,0,0
This is a jojo,0,0
INDI EA PLS CAMPLS PND CHRRE,0,0
Love,0,0
What kind of microbial life was living in that,0,0
realy hard,0,0
the pyramids of sneferu,0,0
IS DAAR ENIGE KOM AAN TURKES,0,0
The,0,0
Great,0,0
What been wondering this whole How much did it cost to make this,0,0
hello i am from vietnam your video is great thank you,0,0
Cool cool cool,0,0
yeah im not buying any of what they say,0,0
These pyramids are not these pyramids are much older then Egyptians just civilized and grew around the Nile and these ancient,0,0
Can we all agree that I have an incurable disease and so underrated as the pyramids,0,0
The Pyramids were obviously built before the egyptians And it was not used as a tomb,0,0
So who found the gold swarm,0,0
Nothing in Egyptian history says anything about the,0,0
lol zahee is a i hope spelled that right,0,0
How much does one need to pay for this kinda tour Let alone with other people,0,0
How much did they have to pay the government to get access lol,0,0
Ancient Astronaut Theorists have proven these are not,0,0
Is this the best video ever,0,0
u prob paid just for hrs,0,0
are u sure without carbom,0,0
Was that not still water down there,0,0
Can you help shawn overton,0,0
follow each,0,0
Built years,0,0
The pyramids built by Jews They were slaves of the,0,0
The best video,0,0
There is water inside the,0,0
Very nice video and info but the pace of Totally not,0,0
Egypt,0,0
Help Palestine Baby,0,0
The great pyramids are no,0,0
Prince Khufu Priestess,0,0
It seems that the origin of the Ebola hemorrhagic fever is that the bat is a so be,0,0
mrbeast I think you need to help Palestine,0,0
No pharaoh is ever burried in a,0,0
Much older than thousand years,0,0
How is there so much toy graffiti on the highest place in the,0,0
What a video,0,0
brain eating amoeba in the still water their swimming in,0,0
What a Great Adventure Boys,0,0
I was expecting Nolan at the top before they hahaha,0,0
I suggest u to see laibela church in Ethiopia,0,0
Tutenchamun,0,0
Or,0,0
that considered still,0,0
thanks for making it possible,0,0
I suspect they let you do all that because you paid them a shitload of money,0,0
I have so many pictures by the sphinx I LOVE MASR,0,0
Guys also there is a long time in Wow,0,0
These pyramids were definitely not More likely power The egyptologists are,0,0
where toilet,0,0
still water,0,0
is so fun to watch,0,0
I wish they were more open to other theories because there are way to many things showing that its way older,0,0
Nolan is very cute the,0,0
Next time spend hours in Egypt and Greece so hours,0,0
I watch more than min of this obnoxious loud,0,0
Brain eating amoeba,0,0
the cameraman,0,0
They are way older than that,0,0
CANDI BOROBUDUR FROM INDONESIA,0,0
They cave dived,0,0
shown in this video,0,0
I came from a fans video of Karl in a small crack,0,0
Crazy that the only thing sealing the entrance to the tomb of the sphinx is a plywood box lmao,0,0
Love mom,0,0
Shout out,0,0
Come to Iraq,0,0
One of the best videos ever,0,0
Electricity must be free since there are zero utility wires connected to the,0,0
The sphinx was a,0,0
money CAN buy lol,0,0
It was built by aliens,0,0
Hear me pyramids exist without slavery,0,0
Its a chemical reactor onsite to produce acid to leech mine gold underneath the platue,0,0
What language is,0,0
hard to breathe while watching this,0,0
Am I only person who was wondering where mak was,0,0
Still,0,0
Why they doing more digging an opening walls,0,0
Decoy,0,0
KOCHAM CIE BESTIO,0,0
Imagine those rocks falling and they get,0,0
I need games with you,0,0
The great,0,0
hs in in Are u kidding,0,0
the,0,0
sad that Logan Paul come,0,0
Have we checked on curse,0,0
All these dudes were picked because of their vast knowledge of shafts,0,0
When U have U have,0,0
Hey mrbeast where did the ladders come,0,0
Wow the privilege when you have money,0,0
So Polish people were first Egyptians,0,0
Watch with me,0,0
I am wildly curious of how much money mrbeast paid the Egyptian government to let him do this,0,0
Come to Bangladesh,0,0
this is how Egyptians attempt to cling to the thought of these being built only years ago,0,0
No Pharaohs or Egyptians built the No King was ever buried in the Millions of followers and no There are no facts in this A lot of dumb followers if u believe this,0,0
Just Thank you so much for,0,0
thx for reminding me hat after the weekend on monday im going to manchester aiport cuz im going to morocco,0,0
Leave some for,0,0
This type video made long,0,0
from Egypt,0,0
Bro is coming back for that gold that night,0,0
No facts,0,0
are they kidding,0,0
Prophet Joseph is the one who builded the pyramid,0,0
collaborate with Dima Maslennikov,0,0
Mrbeast,0,0
This is top,0,0
Hawass took that gold,0,0
The box with the skeleton,0,0
As an Egyptian this is AWESOME,0,0
Those defo,0,0
The ancient Egyptians had CARD,0,0
Dates from the everywhere zawa claming he found it all,0,0
This is one of the great Pyramids video I have ever alot,0,0
Amazing and beautiful,0,0
I dont think the pyrymids were for tombs think tge egyptians found and claimed them refacing the whole,0,0
It was kind of short,0,0
this is your best loved it,0,0
In Shanghai museum there is a VR and you can explore the pyramid in this video,0,0
bring lazarbeam be terrified,0,0
While the cameraman is filming the person descending the who is capturing footage of the,0,0
Why is the water down there,0,0
where we can watch the Full Movie or video,0,0
This is the great pyramand of Gaza which is in Egypt and it has tons of pyrmanids,0,0
That pyramid is way older than they say and was most likely not built as a But great footage nonetheless,0,0
karl is a cave diver now,0,0
Egyptian was answersome,0,0
That gold is already gone,0,0
If the cameraman is included in the who is,0,0
Egyptian was answersome,0,0
Egyptian was answersome,0,0
Egyptian was answersome,0,0
Egyptian was answersome,0,0
I want to be cameraman,0,0
Moreover Cameraman Great,0,0
The tour Gide Indiana Jones Jones from Indiana,0,0
Money Money buys,0,0
Cave diver ahh moment,0,0
still,0,0
How embarrassing that being presented by these Such an idiocracy move,0,0
Bro really said but make it wait for the aliens to review this footage in,0,0
Been there in,0,0
jesus is king and all will bow and confess,0,0
Watch him when you have money as him,0,0
Can you join me to your challenge video,0,0
this vid is to promote that the Pyramids are not made by the aliens and to not discredit the Egyptians for building,0,0
soooooo excccccited,0,0
There is a Poland flag,0,0
great video too,0,0
is,0,0
I think hot in there,0,0
Doing what most cant and documenting it for the whole world to I LOVE IT,0,0
Welcome to and communication is in We speak no other language than the language of our,0,0
They found a source of aliens days ago so they mght exist,0,0
Cool,0,0
can anyone say me who made stairs in,0,0
What if this was the top floors of the pyramids and they where actually a whole castles buried under the,0,0
FC From Thailand,0,0
I want to come to America to I see you,0,0
So ive just seen how is the inside Wow,0,0
Amazing heartbeat ups and down,0,0
Thanks for subscriber,0,0
Why do you dont have english cartoon,0,0
As so,0,0
How can you get all that Amazing,0,0
I imagine getting the letter of acceptance for all they let you I mean the was a bit over the let alone the tunnels and chambers researchers are turned down I assume a large gift was part of,0,0
Dang actually went in I hope you get to see the tomb,0,0
Welcome to Egypt,0,0
We are we are who are,0,0
bro everybody knows that the pepole of isreal build the pearamids its in the bible,0,0
I hope none of the million people that watched this believe the pyramids were built as tombs by That might be of the dumbest things people are,0,0
you should escribe guys,0,0
Whats wild is seeing video of tourists using that staircase and people are both coming up and down at the same time kn shch a narrow passage,0,0
The pyramids arent in the middle of If you look at aerial photos of the city is built around Europeans replicate the so they say aliens,0,0
that was amazing,0,0
happy to see this first time of urs tnq,0,0
Come to Pakistan plzz bro,0,0
Karl is the definition of cave divers,0,0
This,0,0
New video I spent hours with i showspeed,0,0
rn thinking the Egyptian,0,0
Nice bro,0,0
Was it actually,0,0
insane,0,0
They are not They are Free energy and The ancients often went to the Orion constellation via the,0,0
you find the lost treasure or just a bunch of,0,0
I used to travel in but I did not see the mountains or I mean pyramids,0,0
Subscribed for a,0,0
I love how the pyramids are just next to Cairo,0,0
You should explore the largest salt mine in the world in Goderich Ontario Goderich is also known as the prettiest town in Canada,0,0
These pyramids were built by jinn,0,0
I am pleased to share that I am seeing the interiors of the pyramids for the first,0,0
i think so many mysteries in that,0,0
I got your feastables,0,0
bro is a cave diver,0,0
The goat the great the beast,0,0
Come to Nepal,0,0
Come to Nepal,0,0
Come to Nepal,0,0
Alright Catacomb Paris,0,0
so craxy,0,0
That is so cool,0,0
Where do you get such an absurd amount of money,0,0
contigo mister beast,0,0
Bro why did i get the Indonesian,0,0
You r subscriber,0,0
This is,0,0
this is really really,0,0
bill cipher,0,0
Can you survie hours in vegas Lol,0,0
It was huge inside,0,0
Just reminding that skull they found is probably worth billions of dollars,0,0
not inside the pyramid outside the pyramid,0,0
The slaves built the pyramids,0,0
i love you to master beast help help mi,0,0
Escribe for mrbeast,0,0
point proven in and seconds,0,0
This is the best video ever film,0,0
This is the perfect time to invest in Nio,0,0
I am not an Egyptian and I still aprove Cool guiders,0,0
So people were responsible for all that modern,0,0
What about hinduism and temple is a king of art,0,0
The pyramid was not a tomb,0,0
